ID,Offset,Length,Pad,Text
1619,0x9A110,161,01,\0\s[20]‥‥\w8\w8ねえ。\w8\w8\1\s0ん？\w8\w8\0\n\nうにゅうは、どうやって繁殖するの？\w8\w8\w8\w8\1\n\n‥‥\w8\w8いや‥‥\w8\w8\n知らん方が、身のためやと思うで。
1620,0x9A1BC,65,01,が獅子舞に噛まれて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1621,0x9A208,12,01,あかほり脚本
1622,0x9A220,8,01,いたる絵
1623,0x9A248,16,01,メディアワークス
1624,0x9A264,45,01,\0\s[20]ねえ。\w8\w8\1\s0ん？\w8\w8\0\n\n結局
1625,0x9A29C,30,01,ってどうなの？\w8\w8\1\n\n‥‥
1626,0x9A2C4,125,01,って、折りたたみ傘をたたむのがとんでもなく速いらしいよ。\w8\w8\1\s0‥‥\w8\w8\w8\0\s1\n\n羨ましいよね。\1\n\nそうでもないぞ。
1627,0x9A34C,119,01,って、うどんを食べるのがとんでもなく速いらしいよ。\w8\w8\1\s0‥‥\w8\w8\w8\0\s1\n\n羨ましいよね。\1\n\nそうでもないぞ。
1628,0x9A3CC,24,01,\0\s[20]‥‥\w8\w8全く、
1629,0x9A3F0,24,01,も大安売りだよね。\w8\w8
1630,0x9A414,21,01,\1\s0‥‥\w8\w8ああ。
1631,0x9A434,129,01,って、何かの役に立つんじゃないかと思って取っておきがちだけど、実際役に立った試しがないよね。\w8\w8\1\s0‥‥\w8\w8貧乏性殺しやね。
1632,0x9A4C0,97,01,\0\s[20]タブレットって、普通のペンじゃ描けないらしいよ。\w8\w8\1\s0‥‥\w8\w8意外にローテクやね。
1633,0x9A52C,82,01,\0\s7やる気がない奴は帰っていい！\w8\w8\1\s0‥‥\w8\w8頭の悪い体育教師か、お前は。
1634,0x9A588,77,01,の家って、何を送っても大体郵便事故になるらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1635,0x9A5E0,103,01,\0\s[20]野沢那智と若本規夫の声って、ときどき区別付かないことがあるよね。\w8\w8\1\s0結構似てるからな‥‥
1636,0x9A650,8,01,巫女さん
1637,0x9A664,8,01,眼鏡っ子
1638,0x9A678,8,01,ねこみみ
1639,0x9A68C,8,01,いぬみみ
1640,0x9A6A0,22,01,っていいよなー。\w8\w8
1641,0x9A6C0,22,01,\0\s[20]なんで？\w8\w8
1642,0x9A6E0,34,01,\1\n\nビームとか撃つんやろ。\w8\w8
1643,0x9A70C,35,01,\0\s4\n\n‥‥\w8\w8いや、それは‥‥
1644,0x9A738,45,01,\0\s7\1\s0\_s奇抜なお洒落はブスの逃げ道っ！\e
1645,0x9A780,49,01,\0\s0夏と言えば、夏祭り。\w8\w8\n\n冬と言えば、冬
1646,0x9A7BC,45,01,だね。\w8\w8\1\s0‥‥\w8\w8いや、意味がよく。
1647,0x9A800,78,01,の1階には、地下食品売場への隠し階段があるらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1648,0x9A858,60,01,\0\s4いじめは格好悪いよ。\w8\w8\1\s0‥‥\w8\w8また、古いな。
1649,0x9A8A0,50,01,\1\s1ｺﾞﾊﾝ食べよ！\w8ｺﾞﾊﾝｰ！\0\s7何でもパクるなー！
1650,0x9A8DC,36,01,\1\s1さあ、どうする。士郎。\0\s4‥‥
1651,0x9A90C,18,01,\0\s[20]シャア専用
1652,0x9A928,52,01,って、通常の3倍らしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1653,0x9A968,15,01,\0\s1シャア専用
1654,0x9A980,23,01,って、通常の3倍の速度で
1655,0x9A9A0,65,01,に入れたり出したりするらしいよ。\w8\w8\1\s0‥‥\w8\w8壊れるぞ‥‥
1656,0x9A9EC,89,01,\0\s[20]おーい、山田くーん。\w8\w8\n\n歌丸さんにチョップ。\w8\w8\1\s0かしこまりましたー。
1657,0x9AA50,108,01,\0\s[20]おーい、山田くーん。\w8\w8\n\n焼きそばパン買って来い。\w8ダッシュで。\w8\w8\1\s0かしこまりましたー。
1658,0x9AAC8,87,01,\0\s[20]おーい、山田くーん。\w8\w8\n\n歌丸さんの額に釘。\w8\w8\1\s0かしこまりましたー。
1659,0x9AB28,85,01,\0\s[20]おーい、山田くーん。\w8\w8\n\n篠沢教授に全部。\w8\w8\1\s0かしこまりましたー。
1660,0x9ABA0,34,01,\0\s[20]こないだテレビを見てたら、
1661,0x9ABF0,46,01,裏技」っていうのが紹介されてたんだけど。\w8\w8
1662,0x9AC28,12,01,を一瞬にして
1663,0x9AC40,50,01,する裏技」っていうのが紹介されてたんだけど。\w8\w8
1664,0x9AC88,10,01,を合成して
1665,0x9AC9C,52,01,にする裏技」っていうのが紹介されてたんだけど。\w8\w8
1666,0x9ACDC,68,01,の腐った性根を叩き直す裏技」っていうのが紹介されてたんだけど。\w8\w8
1667,0x9AD2C,14,01,をうまく使って
1668,0x9AD44,78,01,にスムースに入れたり出したりする裏技」っていうのが紹介されてたんだけど。\w8\w8
1669,0x9AD9C,15,01,\1\s0‥‥\w8\w8
1670,0x9ADB4,31,01,\0\s0\n\nうにゅう、試してみる？
1671,0x9ADDC,16,01,\1\n\nいやです。
1672,0x9ADF8,38,01,\1\s1婆さんと言えば京田尚子。\0\s4‥‥
1673,0x9AE40,24,01,\0\s[20]今度、東京都で「
1674,0x9AE64,104,01,防止条例」っていう条例を施行するらしいよ。\w8\w8\1\s0‥‥\w8\w8\0\s1\n\nどんどん住みにくくなっていくね。
1675,0x9AEE8,57,01,は電気羊の夢を見るか。\w8\w8\0\s0‥‥\w8\w8どうだろうね。
1676,0x9AF2C,8,01,運命の絆
1677,0x9AF40,6,01,大恋愛
1678,0x9AF50,4,01,恋愛
1679,0x9AF60,4,01,微妙
1680,0x9AF70,8,01,気になる
1681,0x9AF84,6,01,同級生
1682,0x9AFA4,12,01,の愛情評価＋
1683,0x9AFBC,21,01,\w8\nで、人間関係が「
1684,0x9AFDC,55,01,」にレベルアップします。\w8\w8\1\s0‥‥\w8\w8なんだよ。
1685,0x9B01C,62,01,\0\s[20]よく\w4「死傷者合わせて」\w4とかって言うけどさ。\w8\w8
1686,0x9B064,15,01,\1\s0ん？\w8\w8
1687,0x9B07C,54,01,\0\n\n死んでるのと怪我してるのじゃ大違いだよね。\w8\w8
1688,0x9B0BC,34,01,\1\n\n‥‥\w8\w8それは、そうやな。
1689,0x9B0E8,74,01,は‥‥\w8\w8\n\n\s7私の母になってくれたかもしれん女性だ！\1\s1落ち着けっ！
1690,0x9B13C,34,01,\1\s1ひげがぴりぴりする。\0\s4‥‥
1691,0x9B168,28,01,は設定上10歳であり、弊社では
1692,0x9B190,69,01,は性的表現・描写に不適当であると考えます。\w8\w8\1\s0‥‥\w8\w8むう。
1693,0x9B1E0,141,01,\0\s[20]デ・ジ・キャラットは設定上10歳であり、弊社ではデ・ジ・キャラットは性的表現・描写に不適当であると考えます。\w8\w8\1\s0‥‥\w8\w8むう。
1694,0x9B278,46,01,\1\s1マスクがなかったら即死だった‥‥\0\s4‥‥
1695,0x9B2C4,21,01,\1\s1鉄郎は、この星を
1696,0x9B2E4,25,01,の星と名付けた。\0\s4‥‥
1697,0x9B308,30,01,\1\s1アタリショック。\0\s4‥‥
1698,0x9B330,70,01,って、大きなテディベアにボディーブローを入れるのが趣味らしいよ。\w8\w8
1699,0x9B380,29,01,\1\s0‥‥\w8\w8寂しい話やね。
1700,0x9B3A8,93,01,って、今後は観光地としてやって行こうとしてるらしいよ。\w8\w8\1\s0‥‥\w8\w8無理やろ、今さら。
1701,0x9B410,99,01,\0\s[20]となりのトトロが幼女に手を出して更迭されたらしいよ。\w8\w8\1\s0‥‥\w8\w8夢も希望もないな。
1702,0x9B47C,18,01,\0\s[20]ファミリー
1703,0x9B498,71,01,、ってものがあるらしいよ。\w8\w8\1\s0‥‥\w8\w8何がファミリーなんやろ。
1704,0x9B4E8,78,01,\1\s1超人でもないー。\w8\w8\w8\n人間でもないー。\w8\w8\0\s[20]‥‥\w8\w8\w8\w8
1705,0x9B540,53,01,\1\n\nなんやねん。\0\s4\n\nそれはこっちが聞きたいよ。
1706,0x9B580,68,01,\0\s4胸きゅん刑事って、頭悪いよね‥‥\w8\w8\1\s0‥‥\w8\w8かなりな。
1707,0x9B5D0,15,01,\1\s1ひるいなき
1708,0x9B5E8,15,01,たち。\0\s4‥‥
1709,0x9B610,14,01,\0\s[20]最近、
1710,0x9B628,63,01,屋台、見ないね。\w8\w8\1\s0‥‥\w8\w8まあ、季節外れやからな‥‥
1711,0x9B670,44,01,\1\s1さば味噌煮が、世界を革命する！\0\s4‥‥
1712,0x9B6B4,37,01,が特攻野郎Aチームに対抗して、特攻野郎
1713,0x9B6E4,67,01,チームを作るらしいよ。\w8\w8\1\s0‥‥\w8\w8特攻なら何でもええんか。
1714,0x9B730,40,01,\1\s1神の一手に最も近い男‥‥！\0\s4‥‥
1715,0x9B764,95,01,\1\s0君が碁打ちのはずはない‥‥\w8\w8\n\n\s1碁を打ってきた者がそんな暴言を吐くものか！\0\s4‥‥
1716,0x9B7CC,107,01,\1\s1そんなもの使う奴はマゾヒストだね。\w8\n\n\s1だからあれは MS-DOS じゃなくて、SM-DOS ってんだ！\0\s4‥‥
1717,0x9B840,102,01,\1\s1「ウインドウズ95」\w4なんて大騒ぎしたけど、5年前のマッキントッシュにも追いついてないよ！\0\s4‥‥
1718,0x9B8B0,112,01,\1\s1おまけに、ほら、その画面のダサくてみっともないこと、まともな美的感覚があったら使えたもんじゃない！\0\s4‥‥
1719,0x9B92C,194,01,\1\s1だからさ、マッキントッシュという優れたシステムがあることを知らないばかりに大勢の人間がコンピュータで苦労しているのが二十世紀の悲劇のひとつなんだけど、藤村さんもその一人ってことさ。\0\s4‥‥
1720,0x9B9F8,124,01,\1\s1ウインドウズなんて、MS-DOS がマックをマネるために厚化粧しただけの代物だ！\w2MS-DOSほど使いにくいものはないよ！\0\s4‥‥
1721,0x9BA80,32,01,\1\s0でじこのまいブラ。\0\s4‥‥
1722,0x9BAAC,73,01,が電車の乗り換えに失敗して即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1723,0x9BB00,42,01,\1\s1殺意の波動に目覚めた牛‥‥！\0\s4‥‥
1724,0x9BB34,34,01,\0\s4\1\s1\_sはっ！\_s\w8\w8\1\n\n
1725,0x9BB60,8,01,牛‥‥！
1726,0x9BB74,16,01,\1\s1ゲームは1日
1727,0x9BB90,53,01,時間。\w8\w8\n\n名人との約束だぞ？\n\n\w8\w8\0\s4‥‥
1728,0x9BBD0,37,01,\1\s1泣け！\w8叫べ！\w8そして！\w8\w8
1729,0x9BC00,13,01,〜。\0\s4‥‥
1730,0x9BC18,69,01,って、もう何屋だか分からないよね。\w8\w8\1\s0‥‥\w8\w8拡張しすぎや。
1731,0x9BC84,110,01,税」っていう税金を施行するらしいよ。\w8\w8\1\s0‥‥\w8\w8\0\n\n‥‥\w8\w8\s1どんどん住みづらくなっていくね‥‥
1732,0x9BCFC,110,01,\0\s[20]「あなたが落としたのはこの金の斧ですか？\w8それともこの銀の斧ですか？」\w8ってやつ、あるでしょ。\w8\w8
1733,0x9BD74,74,01,\0\s0\n\nそれ系で、「あなたが落としたのはこの金の斧ですか？\w8それともこの
1734,0x9BDC8,37,01,ですか？」\w4ってのはどうかな？\w8\w8
1735,0x9BDF8,38,01,\1\n\n‥‥\w8\w8違いすぎやろ、それは。
1736,0x9BE28,89,01,の話って、金八先生の説教と同じくらい説得力がないよね。\w8\w8\1\s0‥‥\w8\w8そう言うなよ。
1737,0x9BE8C,14,01,って、ある意味
1738,0x9BEA4,33,01,だよね。\w8\w8\1\s0‥‥\w8\w8ん？
1739,0x9BED0,97,01,\1\s1火事〜。\w8火事だよ〜。\w8\w8\0\s[20]‥‥\w8\w8\1\n\n朝ご飯食べて学校行くよ〜。\0\s4\n\n‥‥
1740,0x9BF3C,69,01,が電車のドアに挟まれて即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1741,0x9BF8C,56,01,\1\s1カ\w2リ\w2ノ\w2ジ\w2カ\w2ン\w2ダ\w2‥\w2‥\0\s4‥‥
1742,0x9BFD0,69,01,って、たぶん一生独身だろうね。\w8\w8\1\s0‥‥\w8\w8勝手に決めるなよ。
1743,0x9C020,69,01,が定期の更新に失敗して即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1744,0x9C070,16,01,\0\s[20]ま、所詮
1745,0x9C08C,71,01,なんて、生かされてるだけの存在に過ぎないってことだよね。\w8\w8\1\s0‥‥
1746,0x9C0DC,146,01,\0\s[20]マッピーのラスボスって、誰だったっけ。\w8\w8\1\s0‥‥\w8\w8マッピーにラスボスはおらん。\w8\w8\0\s8\n\nまたまたー。\w8\1\s1\n\nおらんわっ！
1747,0x9C184,48,01,って、現実と仮想の区別が付かないので、毎日激しく
1748,0x9C1C0,61,01,に入れたり出したりしてるらしいよ。\w8\w8\1\s0‥‥\w8\w8むう。
1749,0x9C208,24,01,\0\s[20]鼻血が出たときは
1750,0x9C22C,107,01,で後頭部をチョップすれば直るらしいよ。\w8\w8\1\s0‥‥\w8\w8また、みのか？\w8\w8\0\s0\n\nうん。\w8\n\nみの。
1751,0x9C2A0,87,01,は、誕生日は暗い家で一人でおにぎり食べてるらしいよ。\w8\w8\1\s0‥‥\w8\w8寂しい話やね。
1752,0x9C300,79,01,、こないだ一人でバイキング行ってたらしいよ。\w8\w8\1\s0‥‥\w8\w8寂しい話やね。
1753,0x9C358,75,01,、こないだ一人で焼き肉食べてたらしいよ。\w8\w8\1\s0‥‥\w8\w8寂しい話やね。
1754,0x9C3BC,19,01,\1\s1‥‥\w8\w8\n\n
1755,0x9C3D8,10,01,の刺身‥‥
1756,0x9C3EC,8,01,焼き‥‥
1757,0x9C400,14,01,のえんがわ‥‥
1758,0x9C418,10,01,うどん‥‥
1759,0x9C42C,8,01,そば‥‥
1760,0x9C440,13,01,\1\s1ねこみみ
1761,0x9C458,4,01,‥‥
1762,0x9C468,9,01,\0\s4‥‥
1763,0x9C47C,34,01,\0\s7鷲掴みかっ！\1\s1落ち着けっ！
1764,0x9C4A8,11,01,\0\s1今日、
1765,0x9C4BC,93,01,の背中にチャックがあるのを見ちゃったんだけど。\w8\w8\1\s0‥‥\w8\w8\0\n\n‥‥\w8\w8やばいよ。
1766,0x9C524,19,01,\0\s1今日、気絶した
1767,0x9C540,32,01,を背負いながら必死に自転車を漕ぐ
1768,0x9C56C,69,01,を見ちゃったんだけど。\w8\w8\1\s0‥‥\w8\w8\0\n\n‥‥\w8\w8やばいよ。
1769,0x9C5BC,47,01,\0\s1今日、庭の花をパックンフラワーに改造してる
1770,0x9C5F4,95,01,\0\s[20]みのの手にかかれば、大概のものはガン抑制物質だよね。\w8\w8\1\s0‥‥\w8\w8そう言うなよ。
1771,0x9C678,17,01,と7人の小人たち」
1772,0x9C694,8,01,「みんな
1773,0x9C6B4,27,01,\0\s0今日、ふと、子供の頃に
1774,0x9C6D8,74,01,って絵本を買ってもらったことを思い出したんだけど。\w8\w8\1\s0‥‥\w8\w8\w8
1775,0x9C72C,50,01,\0\s[20]\n\n内容が、全っ然思い出せないんだよね‥‥
1776,0x9C768,6,01,って、
1777,0x9C778,78,01,本人だけは面白いつもりで凄いつまんないこと言って場を白けさせそうだよね。\w8\w8
1778,0x9C7D0,102,01,周りとテンション合ってないことに気付かないで騒ぎまくって次の飲み会から呼ばれなくなりそうだよね。\w8\w8
1779,0x9C840,96,01,身体にいいからってペットボトルで野菜ジュース買って、結局飲みきれずに捨てちゃいそうだよね。\w8\w8
1780,0x9C8AC,88,01,身体にいいからって大きめのヨーグルト買って、結局食べきれずに捨てちゃいそうだよね。\w8\w8
1781,0x9C910,108,01,呼ばれてない二次会に「あれ？二次会やるの？」とか言って無理矢理参加して場の雰囲気を最悪にしそうだよね。\w8\w8
1782,0x9C988,72,01,場の雰囲気を理解せずに掲示板占拠して常連の足を遠のかせそうだよね。\w8\w8
1783,0x9C9DC,23,01,\1\s0‥‥\w8\w8そうか？
1784,0x9C9FC,28,01,\1\s1もういい！\w8\n\nもどれ
1785,0x9CA24,11,01,！\0\s4‥‥
1786,0x9CA38,79,01,が折り畳み傘の折り畳みに失敗して即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1787,0x9CA90,83,01,が笑ゥせえるすまんとの約束を守れずに即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1788,0x9CAEC,69,01,がジャギ取りに失敗して即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1789,0x9CB3C,67,01,が坂道発進に失敗して即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1790,0x9CB88,75,01,がぎょう虫検査に引っかかって即死だって。\w8\w8\1\s0‥‥\w8\w8気の毒すぎる。
1791,0x9CBDC,21,01,\1\s0いしやー\w8\w8き
1792,0x9CBFC,66,01,ー。\w8\w8\0\s[20]‥‥\w8\w8\w8\w8\1\n\nほっ\w4かほかー。\0\s4‥‥
1793,0x9CC48,40,01,\1\s1シュレディンガーの牛‥‥！\0\s4‥‥
1794,0x9CC7C,32,01,\1\s1パブロフの牛‥‥！\0\s4‥‥
1795,0x9CCA8,52,01,\1\s0今度はお前が刻め！\w8\w8俺の名を！\w8\w8\n\n\s1
1796,0x9CCE8,23,01,という名をッ！\0\s4‥‥
1797,0x9CD08,95,01,って、猛毒持ってるらしいよ。\w8\w8\1\s0‥‥\w8\w8\w8\0\s0\n\nもむと、漏れるよ。\1\n\nもむなよ。
1798,0x9CD70,103,01,って、放射性物質を含んでるらしいよ。\w8\w8\1\s0‥‥\w8\w8\w8\0\s0\n\nもむと、漏れるよ。\1\n\nもむなよ。
1799,0x9CDE0,46,01,\0\s[20]うにゅうは、お寿司ネタ何が好き？\w8\w8
1800,0x9CE18,6,01,プリン
1801,0x9CE28,6,01,メロン
1802,0x9CE38,6,01,ケーキ
1803,0x9CE48,11,01,。\w8\w8\w8
1804,0x9CE5C,19,01,\0\s4\n\n‥‥\w8\w8
1805,0x9CE78,24,01,\1\n\n回っとるやないか、
1806,0x9CEA8,39,01,\1\s0んー‥‥\w8\w8たまご、やね。\w8\w8
1807,0x9CED8,47,01,\0\s0\n\nふふ‥‥\w8\w8意外にお子様だね。\w8\w8
1808,0x9CF20,16,01,のたまご。\w8\w8
1809,0x9CF3C,10,01,\0\n\n‥‥
1810,0x9CF50,19,01,\1\s0んー‥‥\w8\w8
1811,0x9CF6C,14,01,、やね。\w8\w8
1812,0x9CF84,47,01,\0\s4\n\n‥‥\w8\w8人の話聞いてないだろ、お前。
1813,0x9CFBC,20,01,\0\n\n回ってないよ。
1814,0x9CFDC,26,01,は、気圧を高めるとだんだん
1815,0x9D000,24,01,っぽくなりまーす。\w8\w8
1816,0x9D024,32,01,を精神的に追い詰めると、どんどん
1817,0x9D050,41,01,\1\s0やりすぎると発火するから注意やでー。
1818,0x9D084,63,01,\1\s0やりすぎると白い液体を吐きながら壮絶に死ぬから注意やでー。
1819,0x9D0CC,59,01,\1\s0やりすぎると瞳孔開いたまま戻らなくなるから注意やでー。
1820,0x9D110,183,01,\0\s0うにゅうは進化とかしないの？\w8\w8\1\s0‥‥\w8\w8わいは、そこらのお子様向けモンスターとは訳が違うで。\w8\w8\w8\w8\0\n\n‥‥\w8\w8カー\w4ド\s7スラッシュ！\1\s1\n\n人の話を聞けっ！
1821,0x9D1D0,22,01,\0\s[20]ねえうにゅう、
1822,0x9D1F0,28,01,ってどうやって作るの？\w8\w8
1823,0x9D218,124,01,\1\s0んー‥‥\w8\w8まず、水や。\w8\w8\0\s0\n\nうん。\w8\w8\1\n\nあと、粉やな。\w8\w8\0\n\n‥‥\w8\w8もっと具体的に言ってよ。
1824,0x9D2A0,120,01,\1\s0んー‥‥\w8\w8まず、ネジや。\w8\w8\0\s0\n\nうん。\w8\w8\1\n\nあとは、気合いやな。\w8\w8\0\n\n‥‥\w8\w8マジですか。
1825,0x9D324,59,01,\1\s0ポートピア連続殺人事件の犯人って、誰やったっけ。\w8\w8
1826,0x9D368,22,01,\0\s[20]こみや。\w8\w8
1827,0x9D388,16,01,\1\n\n‥‥\w8\w8
1828,0x9D3A4,27,01,\0\s0\n\nたたく\w4 こみや。
1829,0x9D3C8,12,01,\1\n\nむう。
1830,0x9D3E0,26,01,\0\s[20]こめいちご。\w8\w8
1831,0x9D404,21,01,\0\s0\n\nしんかいち。
1832,0x9D424,22,01,\0\s[20]ひらた。\w8\w8
1833,0x9D444,27,01,\0\s0\n\nそうさ\w4 やめろ。
1834,0x9D468,26,01,\0\s[20]ポートピア。\w8\w8
1835,0x9D48C,36,01,\1\n\n‥‥\w8\w8ヤケクソやな、お前。
1836,0x9D4BC,22,01,\0\s[20]まりも。\w8\w8
1837,0x9D4DC,36,01,\1\n\n‥‥\w8\w8いや、それはないな。
1838,0x9D50C,44,01,\0\s5クイズ出すよ〜。\w8\w8\1\s0おう。\w8\w8
1839,0x9D544,77,01,\0\s[20]\n\nりんごが3つ、みかんが2つ。\w8\w8\n\n\s0さて、どうでしょう。\w8\w8
1840,0x9D59C,95,01,\0\s[20]\n\n税抜き780円のうどんと、税込み680円のうどん。\w8\w8\n\n\s0さて、どうでしょう？\w8\w8
1841,0x9D604,36,01,\1\n\n‥‥\w8\w8そんなのばっかりか。
1842,0x9D634,26,01,\1\n\n‥‥\w8\w8知らんわ。
1843,0x9D658,61,01,\0\s[20]\n\n‥‥\w8\w8\w8\w8やっぱり中止。\w8\w8\1\s0\n\n‥‥
1844,0x9D6A0,153,01,\0\s[20]\n\nクラスの大貫くんがムカついて仕方ありません。\w8殺してやりたい。\w8僕はどうすればいいですか。\w8\w8\1\s0\n\n‥‥\w8\w8クイズちゃうやろ、それ。
